campaign,rule,dataset_id,origin,n,seed,delta,nu,tightening,solve_mode,catalogue_size,baseline,arm,both_scored,arm_status,baseline_status,joint_pass_arm,joint_pass_baseline,joint_pass_diff,violation_count_arm,violation_count_baseline,violation_count_diff,worst_excess_pp_arm,worst_excess_pp_baseline,worst_excess_pp_diff,mean_visits_arm,mean_visits_baseline,mean_visits_diff,positive_excess_sum_arm,positive_excess_sum_baseline,positive_excess_sum_diff,activation_mass_arm,activation_mass_baseline,activation_mass_diff,station_novelty_count_arm,station_novelty_count_baseline,station_novelty_count_diff,visit_cost_pct
screen_20260910,upper_only,syn_1000sku_seed1002,27118,1000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.28436292289306375,-0.28436292289306375,5.079,5.115,-0.036000000000000476,0.0,0.0028436292289306378,-0.0028436292289306378,0.0,0.0,0.0,0,5,-5.0,-0.7038123167155518
screen_20260910,upper_only,syn_1000sku_seed1002,27118,1000,11,0.01,0.01,0.5,visits,1000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.2591136613775148,0.28436292289306375,-0.02524926151554896,5.175,5.115,0.05999999999999961,0.002591136613775148,0.0028436292289306378,-0.0002524926151554899,0.0,0.0,0.0,4,5,-1.0,1.1730205278592298
screen_20260910,upper_only,syn_1000sku_seed1002,27118,2000,11,0.01,0.01,0.5,visits,1000,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,3,-3.0,0.0,0.32157803545607505,-0.32157803545607505,5.1135,5.1635,-0.04999999999999982,0.0,0.006477450645812171,-0.006477450645812171,0.0,0.0,0.0,0,5,-5.0,-0.9683354313934313
screen_20260910,upper_only,syn_1000sku_seed1002,27118,2000,11,0.01,0.01,0.5,visits,1000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,3,-3.0,0.0,0.32157803545607505,-0.32157803545607505,5.1135,5.1635,-0.04999999999999982,0.0,0.006477450645812171,-0.006477450645812171,0.0,0.0,0.0,0,5,-5.0,-0.9683354313934313
screen_20260910,upper_only,syn_1000sku_seed1002,27118,2000,11,0.01,0.01,0.5,visits,1000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,3,-3.0,0.0,0.32157803545607505,-0.32157803545607505,5.1365,5.1635,-0.027000000000000135,0.0,0.006477450645812171,-0.006477450645812171,0.0,0.0,0.0,5,5,0.0,-0.5229011329524573
screen_20260910,upper_only,syn_1000sku_seed1002,27118,2000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,5.1135,5.1365,-0.022999999999999687,0.0,0.0,0.0,0.0,0.0,0.0,0,5,-5.0,-0.447775722768416
screen_20260910,upper_only,syn_1000sku_seed1002,27118,2000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,5.1135,5.1365,-0.022999999999999687,0.0,0.0,0.0,0.0,0.0,0.0,0,5,-5.0,-0.447775722768416
screen_20260910,upper_only,syn_1000sku_seed1002,27118,2000,11,0.01,0.01,0.5,visits,1000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,3,0,3.0,0.32157803545607505,0.0,0.32157803545607505,5.1635,5.1365,0.027000000000000135,0.006477450645812171,0.0,0.006477450645812171,0.0,0.0,0.0,5,5,0.0,0.525649761510759
screen_20260910,upper_only,syn_1000sku_seed1003,26344,500,11,0.01,0.01,0.5,visits,1000,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,1.3662294156523218,-1.3662294156523218,5.248,5.2,0.04800000000000004,0.0,0.01649179832962017,-0.01649179832962017,0.0,0.0,0.0,0,5,-5.0,0.9230769230769239
screen_20260910,upper_only,syn_1000sku_seed1003,26344,500,11,0.01,0.01,0.5,visits,1000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,1.3662294156523218,-1.3662294156523218,5.248,5.2,0.04800000000000004,0.0,0.01649179832962017,-0.01649179832962017,0.0,0.0,0.0,0,5,-5.0,0.9230769230769239
screen_20260910,upper_only,syn_1000sku_seed1003,26344,500,11,0.01,0.01,0.5,visits,1000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,1.3662294156523218,-1.3662294156523218,5.16,5.2,-0.040000000000000036,0.0,0.01649179832962017,-0.01649179832962017,0.0,0.0,0.0,4,5,-1.0,-0.7692307692307699
screen_20260910,upper_only,syn_1000sku_seed1003,26344,500,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,5.248,5.16,0.08800000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0,4,-4.0,1.7054263565891488
screen_20260910,upper_only,syn_1000sku_seed1003,26344,500,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,5.248,5.16,0.08800000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0,4,-4.0,1.7054263565891488
screen_20260910,upper_only,syn_1000sku_seed1003,26344,500,11,0.01,0.01,0.5,visits,1000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,2,0,2.0,1.3662294156523218,0.0,1.3662294156523218,5.2,5.16,0.040000000000000036,0.01649179832962017,0.0,0.01649179832962017,0.0,0.0,0.0,5,4,1.0,0.7751937984496131
screen_20260910,upper_only,syn_1000sku_seed1003,26344,1000,11,0.01,0.01,0.5,visits,1000,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.03090930160705158,0.9256424786778811,-0.8947331770708294,5.245,5.263,-0.017999999999999794,0.0003090930160705158,0.010379601449944065,-0.010070508433873549,0.0,0.0,0.0,1,5,-4.0,-0.34201026030780535
screen_20260910,upper_only,syn_1000sku_seed1003,26344,1000,11,0.01,0.01,0.5,visits,1000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.03090930160705158,0.9256424786778811,-0.8947331770708294,5.245,5.263,-0.017999999999999794,0.0003090930160705158,0.010379601449944065,-0.010070508433873549,0.0,0.0,0.0,1,5,-4.0,-0.34201026030780535
screen_20260910,upper_only,syn_1000sku_seed1003,26344,1000,11,0.01,0.01,0.5,visits,1000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.9256424786778811,-0.9256424786778811,5.229,5.263,-0.03399999999999981,0.0,0.010379601449944065,-0.010379601449944065,0.0,0.0,0.0,5,5,0.0,-0.6460193805814138
screen_20260910,upper_only,syn_1000sku_seed1003,26344,1000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.03090930160705158,0.0,0.03090930160705158,5.245,5.229,0.016000000000000014,0.0003090930160705158,0.0,0.0003090930160705158,0.0,0.0,0.0,1,5,-4.0,0.3059858481545231
screen_20260910,upper_only,syn_1000sku_seed1003,26344,1000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.03090930160705158,0.0,0.03090930160705158,5.245,5.229,0.016000000000000014,0.0003090930160705158,0.0,0.0003090930160705158,0.0,0.0,0.0,1,5,-4.0,0.3059858481545231
screen_20260910,upper_only,syn_1000sku_seed1003,26344,1000,11,0.01,0.01,0.5,visits,1000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,2,0,2.0,0.9256424786778811,0.0,0.9256424786778811,5.263,5.229,0.03399999999999981,0.010379601449944065,0.0,0.010379601449944065,0.0,0.0,0.0,5,5,0.0,0.6502199273283574
screen_20260910,upper_only,syn_1000sku_seed1003,26344,2000,11,0.01,0.01,0.5,visits,1000,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.38730734392798566,-0.38730734392798566,5.2925,5.296,-0.0034999999999998366,0.0,0.0038730734392798567,-0.0038730734392798567,0.0,0.0,0.0,1,5,-4.0,-0.06608761329304827
screen_20260910,upper_only,syn_1000sku_seed1003,26344,2000,11,0.01,0.01,0.5,visits,1000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.38730734392798566,-0.38730734392798566,5.2925,5.296,-0.0034999999999998366,0.0,0.0038730734392798567,-0.0038730734392798567,0.0,0.0,0.0,1,5,-4.0,-0.06608761329304827
screen_20260910,upper_only,syn_1000sku_seed1003,26344,2000,11,0.01,0.01,0.5,visits,1000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.38730734392798566,-0.38730734392798566,5.284,5.296,-0.012000000000000455,0.0,0.0038730734392798567,-0.0038730734392798567,0.0,0.0,0.0,5,5,0.0,-0.2265861027190418
screen_20260910,upper_only,syn_1000sku_seed1003,26344,2000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,5.2925,5.284,0.008500000000000618,0.0,0.0,0.0,0.0,0.0,0.0,1,5,-4.0,0.16086298258895948
screen_20260910,upper_only,syn_1000sku_seed1003,26344,2000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,5.2925,5.284,0.008500000000000618,0.0,0.0,0.0,0.0,0.0,0.0,1,5,-4.0,0.16086298258895948
screen_20260910,upper_only,syn_1000sku_seed1003,26344,2000,11,0.01,0.01,0.5,visits,1000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.38730734392798566,0.0,0.38730734392798566,5.296,5.284,0.012000000000000455,0.0038730734392798567,0.0,0.0038730734392798567,0.0,0.0,0.0,5,5,0.0,0.22710068130205252
screen_20260910,upper_only,syn_1000sku_seed1004,23436,500,11,0.01,0.01,0.5,visits,1000,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,1.0683352874360756,-1.0683352874360756,5.024,4.932,0.09199999999999964,0.0,0.010683352874360758,-0.010683352874360758,0.0,0.0,0.0,0,6,-6.0,1.8653690186536827
screen_20260910,upper_only,syn_1000sku_seed1004,23436,500,11,0.01,0.01,0.5,visits,1000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,1.0683352874360756,-1.0683352874360756,5.024,4.932,0.09199999999999964,0.0,0.010683352874360758,-0.010683352874360758,0.0,0.0,0.0,0,6,-6.0,1.8653690186536827
screen_20260910,upper_only,syn_1000sku_seed1004,23436,500,11,0.01,0.01,0.5,visits,1000,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.3660880964248398,1.0683352874360756,-0.7022471910112358,4.918,4.932,-0.014000000000000234,0.0069247407937099905,0.010683352874360758,-0.003758612080650767,0.0,0.0,0.0,5,6,-1.0,-0.28386050283860975
screen_20260910,upper_only,syn_1000sku_seed1004,23436,500,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.3660880964248398,-0.3660880964248398,5.024,4.918,0.10599999999999987,0.0,0.0069247407937099905,-0.0069247407937099905,0.0,0.0,0.0,0,5,-5.0,2.155347702318013
screen_20260910,upper_only,syn_1000sku_seed1004,23436,500,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.3660880964248398,-0.3660880964248398,5.024,4.918,0.10599999999999987,0.0,0.0069247407937099905,-0.0069247407937099905,0.0,0.0,0.0,0,5,-5.0,2.155347702318013
screen_20260910,upper_only,syn_1000sku_seed1004,23436,500,11,0.01,0.01,0.5,visits,1000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,1.0683352874360756,0.3660880964248398,0.7022471910112358,4.932,4.918,0.014000000000000234,0.010683352874360758,0.0069247407937099905,0.003758612080650767,0.0,0.0,0.0,6,5,1.0,0.28466856445710115
screen_20260910,upper_only,syn_1000sku_seed1004,23436,1000,11,0.01,0.01,0.5,visits,1000,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.3403431807000333,-0.3403431807000333,5.021,5.042,-0.020999999999999908,0.0,0.004054678468654534,-0.004054678468654534,0.0,0.0,0.0,1,7,-6.0,-0.4165013883379593
screen_20260910,upper_only,syn_1000sku_seed1004,23436,1000,11,0.01,0.01,0.5,visits,1000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.3403431807000333,-0.3403431807000333,5.021,5.042,-0.020999999999999908,0.0,0.004054678468654534,-0.004054678468654534,0.0,0.0,0.0,1,7,-6.0,-0.4165013883379593
screen_20260910,upper_only,syn_1000sku_seed1004,23436,1000,11,0.01,0.01,0.5,visits,1000,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.13403586915813523,0.3403431807000333,-0.20630731154189805,4.993,5.042,-0.04899999999999949,0.0013403586915813521,0.004054678468654534,-0.0027143197770731825,0.0,0.0,0.0,5,7,-2.0,-0.9718365727885658
screen_20260910,upper_only,syn_1000sku_seed1004,23436,1000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.13403586915813523,-0.13403586915813523,5.021,4.993,0.02799999999999958,0.0,0.0013403586915813521,-0.0013403586915813521,0.0,0.0,0.0,1,5,-4.0,0.5607850991387858
screen_20260910,upper_only,syn_1000sku_seed1004,23436,1000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.13403586915813523,-0.13403586915813523,5.021,4.993,0.02799999999999958,0.0,0.0013403586915813521,-0.0013403586915813521,0.0,0.0,0.0,1,5,-4.0,0.5607850991387858
screen_20260910,upper_only,syn_1000sku_seed1004,23436,1000,11,0.01,0.01,0.5,visits,1000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.3403431807000333,0.13403586915813523,0.20630731154189805,5.042,4.993,0.04899999999999949,0.004054678468654534,0.0013403586915813521,0.0027143197770731825,0.0,0.0,0.0,7,5,2.0,0.9813739234928798
screen_20260910,upper_only,syn_1000sku_seed1004,23436,2000,11,0.01,0.01,0.5,visits,1000,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.2014278170216678,-0.2014278170216678,5.0225,5.0095,0.0129999999999999,0.0,0.0033361285957114782,-0.0033361285957114782,0.0,0.0,0.0,0,6,-6.0,0.25950693682003995
screen_20260910,upper_only,syn_1000sku_seed1004,23436,2000,11,0.01,0.01,0.5,visits,1000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.2014278170216678,-0.2014278170216678,5.0225,5.0095,0.0129999999999999,0.0,0.0033361285957114782,-0.0033361285957114782,0.0,0.0,0.0,0,6,-6.0,0.25950693682003995
screen_20260910,upper_only,syn_1000sku_seed1004,23436,2000,11,0.01,0.01,0.5,visits,1000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.2014278170216678,-0.2014278170216678,5.01,5.0095,0.0004999999999997229,0.0,0.0033361285957114782,-0.0033361285957114782,0.0,0.0,0.0,5,6,-1.0,0.009981036031534543
screen_20260910,upper_only,syn_1000sku_seed1004,23436,2000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,5.0225,5.01,0.012500000000000178,0.0,0.0,0.0,0.0,0.0,0.0,0,5,-5.0,0.24950099800399558
screen_20260910,upper_only,syn_1000sku_seed1004,23436,2000,11,0.01,0.01,0.5,visits,1000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,5.0225,5.01,0.012500000000000178,0.0,0.0,0.0,0.0,0.0,0.0,0,5,-5.0,0.24950099800399558
screen_20260910,upper_only,syn_1000sku_seed1004,23436,2000,11,0.01,0.01,0.5,visits,1000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,2,0,2.0,0.2014278170216678,0.0,0.2014278170216678,5.0095,5.01,-0.0004999999999997229,0.0033361285957114782,0.0,0.0033361285957114782,0.0,0.0,0.0,6,5,1.0,-0.00998003992015415
screen_20260910,upper_only,syn_2000sku_seed1001,47345,1000,11,0.01,0.01,0.5,visits,2000,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.05821666417026896,0.4068630956714995,-0.34864643150123054,6.062,6.023,0.03900000000000059,0.0005821666417026896,0.006908855410951418,-0.0063266887692487285,0.0,0.0,0.0,2,8,-6.0,0.647517848248391
screen_20260910,upper_only,syn_2000sku_seed1001,47345,1000,11,0.01,0.01,0.5,visits,2000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.05821666417026896,0.4068630956714995,-0.34864643150123054,6.062,6.023,0.03900000000000059,0.0005821666417026896,0.006908855410951418,-0.0063266887692487285,0.0,0.0,0.0,2,8,-6.0,0.647517848248391
screen_20260910,upper_only,syn_2000sku_seed1001,47345,1000,11,0.01,0.01,0.5,visits,2000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.4068630956714995,-0.4068630956714995,6.012,6.023,-0.01100000000000012,0.0,0.006908855410951418,-0.006908855410951418,0.0,0.0,0.0,11,8,3.0,-0.18263323924954544
screen_20260910,upper_only,syn_2000sku_seed1001,47345,1000,11,0.01,0.01,0.5,visits,2000,TIGHT,HIST,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.05821666417026896,0.0,0.05821666417026896,6.062,6.012,0.05000000000000071,0.0005821666417026896,0.0,0.0005821666417026896,0.0,0.0,0.0,2,11,-9.0,0.8316699933466519
screen_20260910,upper_only,syn_2000sku_seed1001,47345,1000,11,0.01,0.01,0.5,visits,2000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.05821666417026896,0.0,0.05821666417026896,6.062,6.012,0.05000000000000071,0.0005821666417026896,0.0,0.0005821666417026896,0.0,0.0,0.0,2,11,-9.0,0.8316699933466519
screen_20260910,upper_only,syn_2000sku_seed1001,47345,1000,11,0.01,0.01,0.5,visits,2000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,2,0,2.0,0.4068630956714995,0.0,0.4068630956714995,6.023,6.012,0.01100000000000012,0.006908855410951418,0.0,0.006908855410951418,0.0,0.0,0.0,8,11,-3.0,0.18296739853626284
screen_20260910,upper_only,syn_2000sku_seed1001,47345,2000,11,0.01,0.01,0.5,visits,2000,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.08201455188696002,-0.08201455188696002,6.148,6.1395,0.00849999999999973,0.0,0.0008201455188696003,-0.0008201455188696003,0.0,0.0,0.0,0,12,-12.0,0.13844775633194445
screen_20260910,upper_only,syn_2000sku_seed1001,47345,2000,11,0.01,0.01,0.5,visits,2000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.08201455188696002,-0.08201455188696002,6.148,6.1395,0.00849999999999973,0.0,0.0008201455188696003,-0.0008201455188696003,0.0,0.0,0.0,0,12,-12.0,0.13844775633194445
screen_20260910,upper_only,syn_2000sku_seed1001,47345,2000,11,0.01,0.01,0.5,visits,2000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.08201455188696002,-0.08201455188696002,6.1365,6.1395,-0.0030000000000001137,0.0,0.0008201455188696003,-0.0008201455188696003,0.0,0.0,0.0,10,12,-2.0,-0.04886391399951321
screen_20260910,upper_only,syn_2000sku_seed1001,47345,2000,11,0.01,0.01,0.5,visits,2000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.148,6.1365,0.011499999999999844,0.0,0.0,0.0,0.0,0.0,0.0,0,10,-10.0,0.1874032428908962
screen_20260910,upper_only,syn_2000sku_seed1001,47345,2000,11,0.01,0.01,0.5,visits,2000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.148,6.1365,0.011499999999999844,0.0,0.0,0.0,0.0,0.0,0.0,0,10,-10.0,0.1874032428908962
screen_20260910,upper_only,syn_2000sku_seed1001,47345,2000,11,0.01,0.01,0.5,visits,2000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.08201455188696002,0.0,0.08201455188696002,6.1395,6.1365,0.0030000000000001137,0.0008201455188696003,0.0,0.0008201455188696003,0.0,0.0,0.0,12,10,2.0,0.04888780249327978
screen_20260910,upper_only,syn_2000sku_seed1001,47345,4000,11,0.01,0.01,0.5,visits,2000,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.15839414390057668,-0.15839414390057668,6.2175,6.2515,-0.03399999999999981,0.0,0.001839078632940343,-0.001839078632940343,0.0,0.0,0.0,1,9,-8.0,-0.5438694713268785
screen_20260910,upper_only,syn_2000sku_seed1001,47345,4000,11,0.01,0.01,0.5,visits,2000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.15839414390057668,-0.15839414390057668,6.2175,6.2515,-0.03399999999999981,0.0,0.001839078632940343,-0.001839078632940343,0.0,0.0,0.0,1,9,-8.0,-0.5438694713268785
screen_20260910,upper_only,syn_2000sku_seed1001,47345,4000,11,0.01,0.01,0.5,visits,2000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.15839414390057668,-0.15839414390057668,6.2425,6.2515,-0.009000000000000341,0.0,0.001839078632940343,-0.001839078632940343,0.0,0.0,0.0,9,9,0.0,-0.14396544829241528
screen_20260910,upper_only,syn_2000sku_seed1001,47345,4000,11,0.01,0.01,0.5,visits,2000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.2175,6.2425,-0.024999999999999467,0.0,0.0,0.0,0.0,0.0,0.0,1,9,-8.0,-0.4004805766920219
screen_20260910,upper_only,syn_2000sku_seed1001,47345,4000,11,0.01,0.01,0.5,visits,2000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.2175,6.2425,-0.024999999999999467,0.0,0.0,0.0,0.0,0.0,0.0,1,9,-8.0,-0.4004805766920219
screen_20260910,upper_only,syn_2000sku_seed1001,47345,4000,11,0.01,0.01,0.5,visits,2000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,2,0,2.0,0.15839414390057668,0.0,0.15839414390057668,6.2515,6.2425,0.009000000000000341,0.001839078632940343,0.0,0.001839078632940343,0.0,0.0,0.0,9,9,0.0,0.14417300760913643
screen_20260910,upper_only,syn_2000sku_seed1002,66293,1000,11,0.01,0.01,0.5,visits,2000,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.07239935477580227,-0.07239935477580227,6.202,6.211,-0.009000000000000341,0.0,0.0007239935477580227,-0.0007239935477580227,0.0,0.0,0.0,0,11,-11.0,-0.14490420222186992
screen_20260910,upper_only,syn_2000sku_seed1002,66293,1000,11,0.01,0.01,0.5,visits,2000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.07239935477580227,-0.07239935477580227,6.202,6.211,-0.009000000000000341,0.0,0.0007239935477580227,-0.0007239935477580227,0.0,0.0,0.0,0,11,-11.0,-0.14490420222186992
screen_20260910,upper_only,syn_2000sku_seed1002,66293,1000,11,0.01,0.01,0.5,visits,2000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.07239935477580227,-0.07239935477580227,6.182,6.211,-0.028999999999999915,0.0,0.0007239935477580227,-0.0007239935477580227,0.0,0.0,0.0,10,11,-1.0,-0.4669135404926729
screen_20260910,upper_only,syn_2000sku_seed1002,66293,1000,11,0.01,0.01,0.5,visits,2000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.202,6.182,0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,0,10,-10.0,0.3235198964736262
screen_20260910,upper_only,syn_2000sku_seed1002,66293,1000,11,0.01,0.01,0.5,visits,2000,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.202,6.182,0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,0,10,-10.0,0.3235198964736262
screen_20260910,upper_only,syn_2000sku_seed1002,66293,1000,11,0.01,0.01,0.5,visits,2000,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.07239935477580227,0.0,0.07239935477580227,6.211,6.182,0.028999999999999915,0.0007239935477580227,0.0,0.0007239935477580227,0.0,0.0,0.0,11,10,1.0,0.4691038498867666
screen_20260910,upper_only,syn_2000sku_seed1002,66293,2000,11,0.01,0.01,0.5,visits,2000,NOM,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.1675,6.2175,-0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,1,11,-10.0,-0.8041817450743839
screen_20260910,upper_only,syn_2000sku_seed1002,66293,2000,11,0.01,0.01,0.5,visits,2000,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.1675,6.2175,-0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,1,11,-10.0,-0.8041817450743839
screen_20260910,upper_only,syn_2000sku_seed1002,66293,2000,11,0.01,0.01,0.5,visits,2000,NOM,TIGHT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.1875,6.2175,-0.03000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,10,11,-1.0,-0.48250904704463604
screen_20260910,upper_only,syn_2000sku_seed1002,66293,2000,11,0.01,0.01,0.5,visits,2000,TIGHT,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,6.1675,6.1875,-0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,1,10,-9.0,-0.3232323232323163
