campaign,rule,dataset_id,catalogue_size,n,arm,seed,solve_mode,status,native_status,solver_status,configured_time_limit,build_seconds,solve_seconds,process_elapsed,process_status,peak_rss_bytes,peak_rss_gib,reused_solve,objective,bound,gap,used_full_cap
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,250,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,3.311624400317669,299.1498572002165,305.0,EXITED,158310400,0.14743804931640625,False,60506,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,250,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,5.203544499818236,299.1341701997444,307.0160000002943,EXITED,179539968,0.16720962524414062,False,61670,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,250,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,5.203544499818236,299.1341701997444,307.0160000002943,EXITED,179539968,0.16720962524414062,True,61670,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,500,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,3.3045286000706255,299.11734860017896,304.93800000008196,EXITED,158658560,0.14776229858398438,True,60199,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,500,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,3.311624400317669,299.1498572002165,305.0,EXITED,158310400,0.14743804931640625,True,60506,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,500,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,4.2398864002898335,299.90155189996585,306.5789999999106,EXITED,164470784,0.15317535400390625,False,60614,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,500,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,4.2398864002898335,299.90155189996585,306.5789999999106,EXITED,164470784,0.15317535400390625,True,60614,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,1000,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,3.3045286000706255,299.11734860017896,304.93800000008196,EXITED,158658560,0.14776229858398438,True,60199,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,1000,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,3.311624400317669,299.1498572002165,305.0,EXITED,158310400,0.14743804931640625,True,60506,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,1000,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,3.741440700367093,299.8678496000357,305.76599999982864,EXITED,159485952,0.14853286743164062,False,60293,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,1000,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,3.741440700367093,299.8678496000357,305.76599999982864,EXITED,159485952,0.14853286743164062,True,60293,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,500,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,12.958659699652344,599.899526800029,617.1719999997877,EXITED,414834688,0.38634490966796875,False,157811,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,500,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,12.820321100298315,600.3357664002106,617.688000000082,EXITED,442540032,0.41214752197265625,False,157923,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,500,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,20.767032000236213,599.7775212000124,625.125,EXITED,515690496,0.4802742004394531,False,158565,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,500,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,20.767032000236213,599.7775212000124,625.125,EXITED,515690496,0.4802742004394531,True,158565,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,1000,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,12.958659699652344,599.899526800029,617.1719999997877,EXITED,414834688,0.38634490966796875,True,157811,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,1000,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,12.820321100298315,600.3357664002106,617.688000000082,EXITED,442540032,0.41214752197265625,True,157923,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,1000,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,16.888925299979746,599.8806333998218,620.8429999998771,EXITED,499093504,0.4648170471191406,False,159356,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,1000,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,16.888925299979746,599.8806333998218,620.8429999998771,EXITED,499093504,0.4648170471191406,True,159356,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,2000,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,12.958659699652344,599.899526800029,617.1719999997877,EXITED,414834688,0.38634490966796875,True,157811,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,2000,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,12.820321100298315,600.3357664002106,617.688000000082,EXITED,442540032,0.41214752197265625,True,157923,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,2000,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,14.967232500202954,600.0442289998755,618.6400000001304,EXITED,421548032,0.3925971984863281,False,158298,0,1.0,True
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,2000,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,600,14.967232500202954,600.0442289998755,618.6400000001304,EXITED,421548032,0.3925971984863281,True,158298,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,1000,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,39.9476768001914,1200.9273521997966,1247.1090000001714,EXITED,850157568,0.7917709350585938,False,287993,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,1000,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,40.409349999856204,1200.1052376003936,1246.8900000001304,EXITED,849092608,0.7907791137695312,False,288703,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,1000,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,65.15434639994055,1201.2676036995836,1273.155999999959,EXITED,1068449792,0.9950714111328125,False,288138,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,1000,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,65.15434639994055,1201.2676036995836,1273.155999999959,EXITED,1068449792,0.9950714111328125,True,288138,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,2000,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,39.9476768001914,1200.9273521997966,1247.1090000001714,EXITED,850157568,0.7917709350585938,True,287993,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,2000,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,40.409349999856204,1200.1052376003936,1246.8900000001304,EXITED,849092608,0.7907791137695312,True,288703,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,2000,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,52.47371600009501,1200.2910931999795,1258.6100000003353,EXITED,960245760,0.8942985534667969,False,288367,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,2000,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,52.47371600009501,1200.2910931999795,1258.6100000003353,EXITED,960245760,0.8942985534667969,True,288367,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,4000,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,39.9476768001914,1200.9273521997966,1247.1090000001714,EXITED,850157568,0.7917709350585938,True,287993,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,4000,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,40.409349999856204,1200.1052376003936,1246.8900000001304,EXITED,849092608,0.7907791137695312,True,288703,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,4000,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,46.25446109985933,1200.2097263000906,1251.6710000000894,EXITED,848769024,0.7904777526855469,False,288085,0,1.0,True
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,4000,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1200,46.25446109985933,1200.2097263000906,1251.6710000000894,EXITED,848769024,0.7904777526855469,True,288085,0,1.0,True
ts_d02_20260912,two_sided,BERNER,21874,10937,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,317.82222410012037,1804.5894489004277,2137.719000000041,EXITED,2936483840,2.734813690185547,False,629011,9519,0.9848667193419511,True
ts_d02_20260912,two_sided,BERNER,21874,10937,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,317.7872060001828,1804.7004774999805,2137.594000000041,EXITED,2988240896,2.7830162048339844,False,632213,9519,0.9849433656062119,True
ts_d02_20260912,two_sided,BERNER,21874,10937,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,386.7492353999987,1805.7768198000267,2208.719000000041,EXITED,3375616000,3.143787384033203,False,632793,9519,0.9849571660874883,True
ts_d02_20260912,two_sided,BERNER,21874,10937,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,471.02916479995474,1808.3550642002374,2295.719000000041,EXITED,4002684928,3.7277908325195312,False,632232,9519,0.9849438180920927,True
ts_d02_20260912,two_sided,BERNER,21874,21874,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,317.82222410012037,1804.5894489004277,2137.719000000041,EXITED,2936483840,2.734813690185547,True,629011,9519,0.9848667193419511,True
ts_d02_20260912,two_sided,BERNER,21874,21874,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,317.7872060001828,1804.7004774999805,2137.594000000041,EXITED,2988240896,2.7830162048339844,True,632213,9519,0.9849433656062119,True
ts_d02_20260912,two_sided,BERNER,21874,21874,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,362.70751979993656,1806.2094980999827,2183.5,EXITED,3221348352,3.0001144409179688,False,621215,9519,0.9846768027172557,True
ts_d02_20260912,two_sided,BERNER,21874,21874,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,418.982751800213,1807.3292706999928,2240.9210000000894,EXITED,3608227840,3.360424041748047,False,633877,9519,0.9849828910025131,True
ts_d02_20260912,two_sided,BERNER,21874,43748,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,317.82222410012037,1804.5894489004277,2137.719000000041,EXITED,2936483840,2.734813690185547,True,629011,9519,0.9848667193419511,True
ts_d02_20260912,two_sided,BERNER,21874,43748,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,317.7872060001828,1804.7004774999805,2137.594000000041,EXITED,2988240896,2.7830162048339844,True,632213,9519,0.9849433656062119,True
ts_d02_20260912,two_sided,BERNER,21874,43748,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,341.6520195999183,1804.8840067000128,2159.8279999997467,EXITED,3106803712,2.8934364318847656,False,626394,9519,0.9848034942863437,True
ts_d02_20260912,two_sided,BERNER,21874,43748,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,378.9411109997891,1806.2967622000724,2198.563000000082,EXITED,3331190784,3.1024131774902344,False,625229,9519,0.9847751783746436,True
